platform,source_file,product_id,search_keyword,model,title,price,rejection_reason,detail_status,product_url,description
elecmart,dyson_vacuum_products.csv,416079599,다이슨 청소기,제품군 공통,LG 코드제로 R9 로봇청소기,55000,부품/고장품,200,https://m.bunjang.co.kr/products/416079599,"LG 코드제로 R9 로봇청소기 부품용 판매합니다. 사진과 같이 사용감 및 생활 스크래치 있습니다. 구성품은 사진에 보이는 것이 전부이며, 바퀴 한쪽이 뻑뻑하고 배터리 방전 입니다. 배터리는 전주인분이 예전에 자가수리 한번 하셨다고 하는데 방전 이네요. 바퀴에도 스핀들 오일 도포 했다고 하셨습니다. 충전전원 잘들어 오는데 청소시작하면 바로 꺼집니다. 저도 장터에서 부품용으로 구매했고 필요없어저서 판매 합니다. 손재주 좋으신분은 고쳐서 사용하시거나 부품용으로 쓰세요. 별도 문의 없으시면 바로 안전결제 부탁드려요! 교환 반품 환불 안됩니다."
elecmart,dyson_vacuum_products.csv,416056673,다이슨 청소기,V10,다이슨V10청소기(부품용),70000,부품/고장품,not_requested,https://m.bunjang.co.kr/products/416056673,
elecmart,dyson_vacuum_products.csv,414699721,다이슨 청소기,V11,다이슨청소기 V11 싸이클론 부품용으로 판매합니다,10000,부품/고장품,not_requested,https://m.bunjang.co.kr/products/414699721,
elecmart,dyson_vacuum_products.csv,393496628,다이슨 청소기,제품군 공통,다이슨 청소기 브러쉬 2개 부품용,20000,부품/고장품,200,https://m.bunjang.co.kr/products/393496628,잘 안돌아갑니다 수리 부품용으로 쓰실 분만 2개 일괄 가격입니다 ☆반품 불가합니다 사용감 잘 확인하시고 예민하신 분은 구매 신중 부탁드릴게요
elecmart,medicube_booster_pro_products.csv,396500872,메디큐브 부스터 프로,BOOSTER_PRO,"홈모드 써마리프트 (부스팅젤,클리너,파우치 포함+마스크팩) 메디큐브 부스터프로 하이포커스샷 티타몬드",280000,검색어 오탐/타제품,not_requested,https://m.bunjang.co.kr/products/396500872,
elecmart,medicube_booster_pro_products.csv,368619113,메디큐브 부스터 프로,BOOSTER_PRO,메디큐브 부스터 프로 교환 저 쿠로미 > 님 헬로키티,123456,가격 무효/자리표시,200,https://m.bunjang.co.kr/products/368619113,메디큐브 부스터 프로 교환 희망해요 저 쿠로미 > 님 헬로키티 본체 헤드 교환 희망합니당 ㅜㅜ
elecmart,medicube_booster_pro_products.csv,424488698,메디큐브 부스터 프로,BOOSTER_PRO,메디큐브 3종 세트 (부스터프로/하이포커스/브이롤러),320000,검색어 오탐/타제품,not_requested,https://m.bunjang.co.kr/products/424488698,
elecmart,medicube_booster_pro_products.csv,424175072,메디큐브 부스터 프로,BOOSTER_PRO_MINI,"메디큐브 에이지알 부스터 브이롤러 핑크 (부스터프로미니플러스,브이롤러 헤드)",130000,검색어 오탐/타제품,not_requested,https://m.bunjang.co.kr/products/424175072,
elecmart,medicube_booster_pro_products.csv,424417500,메디큐브 부스터 프로,BOOSTER_PRO_MINI,"메디큐브 에이지알 부스터 프로 미니 , 젤 & 브이롤러",110000,검색어 오탐/타제품,not_requested,https://m.bunjang.co.kr/products/424417500,
elecmart,medicube_booster_pro_products.csv,424248855,메디큐브 부스터 프로,BOOSTER_PRO_MINI,메디큐브 EMS 부스터 브이롤러(부스터프로 미니 플러스 포함),90000,검색어 오탐/타제품,not_requested,https://m.bunjang.co.kr/products/424248855,
elecmart,medicube_booster_pro_products.csv,405905236,메디큐브 부스터 프로,BOOSTER_PRO_MINI,메디큐브 EMS 부스터 프로 미니 플러스+브이롤러 헤드 핑크,150000,검색어 오탐/타제품,not_requested,https://m.bunjang.co.kr/products/405905236,
elecmart,medicube_booster_pro_products.csv,424642268,메디큐브 부스터 프로,BOOSTER_PRO_MINI,메디큐브 부스터프로미니플러스 브이롤러 클렌징헤드 부스터젤,180000,검색어 오탐/타제품,not_requested,https://m.bunjang.co.kr/products/424642268,
elecmart,medicube_booster_pro_products.csv,424521733,메디큐브 부스터 프로,BOOSTER_PRO,AGE-R 부스터 프로 / 울트라튠 40.68 일괄 판매,160000,검색어 오탐/타제품,not_requested,https://m.bunjang.co.kr/products/424521733,
elecmart,medicube_booster_pro_products.csv,424339508,메디큐브 부스터 프로,BOOSTER_PRO,"(일괄) 메디큐브 에지알 부스터프로, 울트라튠",180000,검색어 오탐/타제품,not_requested,https://m.bunjang.co.kr/products/424339508,
elecmart,medicube_booster_pro_products.csv,424173360,메디큐브 부스터 프로,BOOSTER_PRO_MINI,메디큐브 부스터 프로 미니+브이롤러+부스터젤 2개 베이지 화이트 아이보리,80000,검색어 오탐/타제품,not_requested,https://m.bunjang.co.kr/products/424173360,
elecmart,medicube_booster_pro_products.csv,394512710,메디큐브 부스터 프로,BOOSTER_PRO,AGE-R 부스터 프로 뷰티 디바이스,180000,검색어 오탐/타브랜드,not_requested,https://m.bunjang.co.kr/products/394512710,
elecmart,medicube_booster_pro_products.csv,423814450,메디큐브 부스터 프로,BOOSTER_PRO,메디큐브 하이포커스샷 플러스+부스터프로 짱구 에디션(새상품) 일괄판매,350000,검색어 오탐/타제품,not_requested,https://m.bunjang.co.kr/products/423814450,
elecmart,medicube_booster_pro_products.csv,395043181,메디큐브 부스터 프로,BOOSTER_PRO,(풀박) 에이지알 AGE-R 부스터 프로,190000,검색어 오탐/타브랜드,not_requested,https://m.bunjang.co.kr/products/395043181,
elecmart,medicube_booster_pro_products.csv,401847023,메디큐브 부스터 프로,BOOSTER_PRO_MINI,메디큐브 부스터 프로 미니+브이롤러+부스터젤,135000,검색어 오탐/타제품,not_requested,https://m.bunjang.co.kr/products/401847023,
elecmart,medicube_booster_pro_products.csv,421444548,메디큐브 부스터 프로,BOOSTER_PRO,부스터프로 헬로키티 에디션,550000,검색어 오탐/타브랜드,not_requested,https://m.bunjang.co.kr/products/421444548,
elecmart,medicube_booster_pro_products.csv,419552704,메디큐브 부스터 프로,BOOSTER_PRO_MINI,미개봉 메디큐브 에이지알 부스터프로 미니 플러스 짱구+선크림 새상품,123456,가격 무효/자리표시,200,https://m.bunjang.co.kr/products/419552704,✔️안전거래만가능. 네고사절X 직거래는 안하는점 양해부탁드립니다. ✔️메디큐브 에이지알 부스터프로 미니 플러스 짱구에디션 (구성 미니플러스+헤어밴드+파우치) 미개봉 새상품 정품 ❗️구매시 (타사제품 비건제품 ) ondo 선 클로토 아이스핏 쿨링 선스크린 50ml 함께드립니다. 미개봉 새상품 유통기한 28년5월19일까지 선물받은제품입니다. ✔️123.456원에판매.배송비4천원별도.네고사절X ✔️교환불가X환불불가❌ ✔️설명과 금액 확인하신후 꼭확실히 구매하실분만 안전결제주세요. 사진도용시 신고
elecmart,medicube_booster_pro_products.csv,414651024,메디큐브 부스터 프로,BOOSTER_PRO,"메디큐브 울트라튠, 부스터프로 일괄 판매",250000,검색어 오탐/타제품,not_requested,https://m.bunjang.co.kr/products/414651024,
elecmart,medicube_booster_pro_products.csv,418495049,메디큐브 부스터 프로,BOOSTER_PRO,"메디큐브 포커스샷, 울트라튠, 부스터프로",310000,검색어 오탐/타제품,not_requested,https://m.bunjang.co.kr/products/418495049,
elecmart,medicube_booster_pro_products.csv,415601450,메디큐브 부스터 프로,BOOSTER_PRO,"메디큐브 부스터프로,하이포커스샷, 부스터 글로우 10만원이하 구해요",100000,거래 목적 불일치,not_requested,https://m.bunjang.co.kr/products/415601450,
elecmart,medicube_booster_pro_products.csv,415974650,메디큐브 부스터 프로,BOOSTER_PRO,메디큐브 하이포커스샷/(플러스)/울트라튠/부스터프로/브이롤러/앰플,1000000,검색어 오탐/타제품,200,https://m.bunjang.co.kr/products/415974650,예전에 부모님 선물해드렸었는데 박스채로 보관해두셔서 판매합니다 상품명: 메디큐브 전 디바이스 + 메디큐브pdrn앰플(미니공병x20개) + 메디큐브 부스터젤(새상품) 300ml x2 + 메디큐브 pdrn 모이스처크림(미개봉새상품) - 부스터프로(1세대)+하이포커스샷(1세대) 제외한 모든 기기 사용감 거의 없습니다 - 알콜솜으로 기기 전부 닦아서 보내드립니다 - 개별구매 문의x - 패키징 그대로 보내드리는 점 참고 부탁드립니다 (해시태그) 울트라튠/부스터프로/메디큐브/메디큐브디바이스/홈디바이스/홈케어디바이스/메디큐브디바이스세트
elecmart,medicube_booster_pro_products.csv,373061188,메디큐브 부스터 프로,BOOSTER_PRO_MINI,메디큐브 부스터프로미니 박스만 판매,1500,빈 포장,not_requested,https://m.bunjang.co.kr/products/373061188,
elecmart,medicube_booster_pro_products.csv,366467249,메디큐브 부스터 프로,BOOSTER_PRO,메디큐브 부스터프로 핑크 박스만 판매! 기기없어요!!! 박스만!!판매,2000,불완전상품,not_requested,https://m.bunjang.co.kr/products/366467249,
elecmart,medicube_booster_pro_products.csv,413747092,메디큐브 부스터 프로,BOOSTER_PRO_MINI,(미개봉)메디큐브 부스터프로 미니+브이롤러+젤,132000,검색어 오탐/타제품,not_requested,https://m.bunjang.co.kr/products/413747092,
elecmart,medicube_booster_pro_products.csv,410819739,메디큐브 부스터 프로,BOOSTER_PRO,메디큐브 에이지알 부스터 프로 ema 에어샷 소닉 더마샷 뷰티 디바이스,90000,검색어 오탐/타제품,not_requested,https://m.bunjang.co.kr/products/410819739,
elecmart,medicube_booster_pro_products.csv,407522098,메디큐브 부스터 프로,BOOSTER_PRO,메디큐브 부스터프로 / 하이포커스샷 일괄 판매,350000,검색어 오탐/타제품,not_requested,https://m.bunjang.co.kr/products/407522098,
elecmart,medicube_booster_pro_products.csv,407281557,메디큐브 부스터 프로,BOOSTER_PRO_MINI,메디큐브 브이롤러 + 부스터프로 미니 플러스,120000,검색어 오탐/타제품,not_requested,https://m.bunjang.co.kr/products/407281557,
elecmart,medicube_booster_pro_products.csv,334043671,메디큐브 부스터 프로,BOOSTER_PRO,메디큐브 부스터힐러 에어샷 일괄로 판매 급처 부스터 프로 뷰티디바이스,180000,검색어 오탐/타제품,not_requested,https://m.bunjang.co.kr/products/334043671,
elecmart,medicube_booster_pro_products.csv,403663312,메디큐브 부스터 프로,BOOSTER_PRO,부스터소닉 + 부스터프로 + 하이포커스샷,550000,검색어 오탐/타제품,not_requested,https://m.bunjang.co.kr/products/403663312,
elecmart,medicube_booster_pro_products.csv,400562016,메디큐브 부스터 프로,BOOSTER_PRO_MINI,메디큐브 부스터 프로 미니 + 브이롤러 풀박스 ㅅㅊㅇ)브이쎄라 앤모드,130000,검색어 오탐/타제품,not_requested,https://m.bunjang.co.kr/products/400562016,
elecmart,medicube_booster_pro_products.csv,398243781,메디큐브 부스터 프로,BOOSTER_PRO,"메디큐브 부스터프로,울트라튠",230000,검색어 오탐/타제품,not_requested,https://m.bunjang.co.kr/products/398243781,
elecmart,medicube_booster_pro_products.csv,394073707,메디큐브 부스터 프로,BOOSTER_PRO,메디큐브 에이지알 부스터 프로 + 세럼,12345,가격 무효/자리표시,200,https://m.bunjang.co.kr/products/394073707,"한두번 사용 득템하세요~ // 그래도 중고이니 예민하신분 정중히 사양합니다. 새제품 사세요. 메디큐브 AGE-R 부스터 프로 블랙 색상 풀박스 - AGE-R 글루타치온 광채 앰플 세럼 함께 드립니다. - 풀박스 구성품 모두 포함 (본체, 충전 케이블, 사용 설명서, 박스) // 핑크색 케이스도 드려요."
elecmart,medicube_booster_pro_products.csv,380726872,메디큐브 부스터 프로,BOOSTER_PRO,메디큐브 부스터프로 쿠로미 풀구성 컨디션 좋은 중고 삽니다,300000,거래 목적 불일치,not_requested,https://m.bunjang.co.kr/products/380726872,
elecmart,medicube_booster_pro_products.csv,378710618,메디큐브 부스터 프로,BOOSTER_PRO,"메디큐브(울트라튠,부스터프로,하이포커스샷)",150000,검색어 오탐/타제품,not_requested,https://m.bunjang.co.kr/products/378710618,
elecmart,medicube_booster_pro_products.csv,377744694,메디큐브 부스터 프로,BOOSTER_PRO,매디큐브 진동 클렌저 부스터 프로 (베이지),110000,검색어 오탐/타브랜드,not_requested,https://m.bunjang.co.kr/products/377744694,
elecmart,medicube_booster_pro_products.csv,361357494,메디큐브 부스터 프로,BOOSTER_PRO,구매완)메디큐브 부스터 프로(미니) 삽니다!,100000,거래 목적 불일치,not_requested,https://m.bunjang.co.kr/products/361357494,
elecmart,medicube_booster_pro_products.csv,358245742,메디큐브 부스터 프로,BOOSTER_PRO,메디큐브부스터프로  삽니다,200000,거래 목적 불일치,not_requested,https://m.bunjang.co.kr/products/358245742,
elecmart,medicube_booster_pro_products.csv,357827580,메디큐브 부스터 프로,BOOSTER_PRO,메디큐브 울트라튠 부스터프로,215000,검색어 오탐/타제품,not_requested,https://m.bunjang.co.kr/products/357827580,
elecmart,medicube_booster_pro_products.csv,349814747,메디큐브 부스터 프로,BOOSTER_PRO,"가격내림! 메디큐브 에이지알 부스터프로, 하이포커스샷, 울트라튠",630000,검색어 오탐/타제품,200,https://m.bunjang.co.kr/products/349814747,"에이지알 3종 풀세트입니다. 언박싱만하고 사용은 하지 않은 새제품입니다! 3가지 세트로 가져가시면 더 저렴해요 :) 개별로도 판매합니다 부스터프로 290,000 하이포커스샷 240,000 울트라튠 300,000 택배비 별도 입니다 환불은 안됩니다 :)"
elecmart,medicube_booster_pro_products.csv,348965747,메디큐브 부스터 프로,BOOSTER_PRO,*새상품* 부스터프로 헬로키티 에디션+글루타치온앰플50ml,359000,검색어 오탐/타브랜드,not_requested,https://m.bunjang.co.kr/products/348965747,
elecmart,medicube_booster_pro_products.csv,425367609,메디큐브 부스터 프로,BOOSTER_PRO_MINI,가격내림@@ 택포 9만원) 메디큐브 부스터프로미니 마이멜로디 에디션+ 브이롤러,60000,검색어 오탐/타제품,not_requested,https://m.bunjang.co.kr/products/425367609,
elecmart,medicube_booster_pro_products.csv,424642717,메디큐브 부스터 프로,BOOSTER_PRO_MINI,메디큐브 부스터프로 미니 플러스 + 브이롤러 + 부스터젤 세트,96000,검색어 오탐/타제품,not_requested,https://m.bunjang.co.kr/products/424642717,
elecmart,medicube_booster_pro_products.csv,424943625,메디큐브 부스터 프로,BOOSTER_PRO,메디큐브 부스터프로+울트라튠 팝니당,130000,검색어 오탐/타제품,not_requested,https://m.bunjang.co.kr/products/424943625,
elecmart,medicube_booster_pro_products.csv,415969779,메디큐브 부스터 프로,BOOSTER_PRO,"메디큐브 에이지알 울트라튠 ,부스터프로",126000,검색어 오탐/타제품,not_requested,https://m.bunjang.co.kr/products/415969779,
elecmart,medicube_booster_pro_products.csv,424314661,메디큐브 부스터 프로,제품군 공통,메디큐브 부스터 미니 프로,35000,불완전상품,200,https://m.bunjang.co.kr/products/424314661,메디큐브 부스터 미니 프로 화이트 색상입니다. 피부 관리기에요. 박스 없는 본체만 판매합니다. 구매 원하시면 바로 안전결제 해주시면 됩니다!
elecmart,medicube_booster_pro_products.csv,423911522,메디큐브 부스터 프로,BOOSTER_PRO_MINI,메디큐브 부스터 프로 미니 플러스 + EMS 브이롤러 + 진동 클렌저 디바이스 3개 일괄,100000,검색어 오탐/타제품,not_requested,https://m.bunjang.co.kr/products/423911522,
elecmart,medicube_booster_pro_products.csv,420938143,메디큐브 부스터 프로,BOOSTER_PRO_MINI,메디큐브 EMS 부스터 브이롤러(부스터프로 미니 플러스) 베이지,85000,검색어 오탐/타제품,not_requested,https://m.bunjang.co.kr/products/420938143,
